date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:52	46866/46866	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2018:41:56%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2021/publikasi_september_2021.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2021/publikasi_september_2021.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:52	46474/46474	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2002:26:34%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2021/publikasi_desember_2021.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2021/publikasi_desember_2021.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:53	46071/46071	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2002:07:36%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_maret_2022.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_maret_2022.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:53	46075/46075	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2001:28:20%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_juni_2022.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_juni_2022.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:53	46208/46208	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2001:23:04%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_september_2022.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_september_2022.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:54	46512/46512	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2001:16:40%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_desember_2022.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2022/publikasi_desember_2022.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:56	2763063/2763063	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:28:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/images/p_2021.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/images/p_2021.png	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:56	46631/46631	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2001:12:06%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_maret_2023.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_maret_2023.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:57	47052/47052	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2001:04:44%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_juni_2022.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_juni_2022.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:57	46768/46768	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2000:26:00%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_september_2023.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_september_2023.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:57	46930/46930	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2011%20Sep%202024%2000:02:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_desember_2023.xlsx	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2023/publikasi_desember_2023.xlsx	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:59	2760221/2760221	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:28:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/images/p_2023.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/images/p_2023.png	(from https://banksyariahberkah.com/laporan/publikasi)
13:53:59	2756651/2756651	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:28:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/images/p_2022.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/images/p_2022.png	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:07	2751876/2751876	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:28:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/images/p_2024.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/images/p_2024.png	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:14	28296926/28296926	---M--	200	added ('OK')	image/png	date:Fri,%2023%20May%202025%2008:09:28%20GMT	https://banksyariahberkah.com/assets/img/penghargaan/bumd_award_2025.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/penghargaan/bumd_award_2025.png	(from https://banksyariahberkah.com/profil/penghargaan)
13:54:18	5282488/5282488	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2008:25:04%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2024/publikasi_maret_2024.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2024/publikasi_maret_2024.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:28	1823280/1823280	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2008:13:20%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2024/publiksi_desember_2024.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2024/publiksi_desember_2024.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:28	5456810/5456810	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2008:20:54%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2024/publikasi_juni_2024.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2024/publikasi_juni_2024.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:38	2755244/2755244	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:28:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/images/p_2025.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/images/p_2025.png	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:40	1823547/1823547	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2008:12:48%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_maret_2025.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_maret_2025.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:44	5300615/5300615	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2008:20:54%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2024/publikasi_september_2024.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2024/publikasi_september_2024.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:45	2713611/2713611	---M--	200	added ('OK')	application/pdf	date:Thu,%2031%20Jul%202025%2004:55:00%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_juni_2025.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_juni_2025.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:53	1943668/1943668	---M--	200	added ('OK')	application/pdf	date:Tue,%2024%20Mar%202026%2016:14:53%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_desember_2025.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_desember_2025.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:54	5320842/5320842	---M--	200	added ('OK')	application/pdf	date:Tue,%2021%20Oct%202025%2006:14:38%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_september_2025.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2025/publikasi_september_2025.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:54:55	2750289/2750289	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:28:28%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/images/p_2026.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/images/p_2026.png	(from https://banksyariahberkah.com/laporan/publikasi)
13:55:05	4238790/4238790	---M--	200	added ('OK')	application/pdf	date:Mon,%2004%20May%202026%2001:16:06%20GMT	https://banksyariahberkah.com/menu_laporan/publikasi/file/2026/publikasi_maret_2026.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/publikasi/file/2026/publikasi_maret_2026.pdf	(from https://banksyariahberkah.com/laporan/publikasi)
13:55:06	2752577/2752577	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:57:10%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2023.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2023.png	(from https://banksyariahberkah.com/laporan/tatakelola)
13:55:06	2744232/2744232	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:57:10%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2024.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2024.png	(from https://banksyariahberkah.com/laporan/tatakelola)
13:55:07	3865921/3865921	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Feb%202025%2001:19:08%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/file/2023/laporan_tata_kelola_2023.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/file/2023/laporan_tata_kelola_2023.pdf	(from https://banksyariahberkah.com/laporan/tatakelola)
13:55:15	2097252/2097252	---M--	200	added ('OK')	application/pdf	date:Thu,%2008%20May%202025%2002:55:30%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/file/2024/laporan_tata_kelola_2024.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/file/2024/laporan_tata_kelola_2024.pdf	(from https://banksyariahberkah.com/laporan/tatakelola)
13:55:16	2747600/2747600	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:57:10%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2025.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2025.png	(from https://banksyariahberkah.com/laporan/tatakelola)
13:55:19	1263219/1263219	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202024%2021:14:36%20GMT	https://banksyariahberkah.com/assets/img/csr_2024/1.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/csr_2024/1.png	(from https://banksyariahberkah.com/laporan/csr)
13:55:21	2742645/2742645	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2021:57:10%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2026.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/images/tk_2026.png	(from https://banksyariahberkah.com/laporan/tatakelola)
13:55:21	1251254/1251254	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202024%2021:14:38%20GMT	https://banksyariahberkah.com/assets/img/csr_2024/2.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/csr_2024/2.png	(from https://banksyariahberkah.com/laporan/csr)
13:55:22	1004658/1004658	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202024%2021:14:38%20GMT	https://banksyariahberkah.com/assets/img/csr_2024/3.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/csr_2024/3.png	(from https://banksyariahberkah.com/laporan/csr)
13:55:27	1122160/1122160	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202024%2021:14:38%20GMT	https://banksyariahberkah.com/assets/img/csr_2024/4.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/csr_2024/4.png	(from https://banksyariahberkah.com/laporan/csr)
13:55:27	1125340/1125340	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202024%2021:14:38%20GMT	https://banksyariahberkah.com/assets/img/csr_2024/6.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/csr_2024/6.png	(from https://banksyariahberkah.com/laporan/csr)
13:55:27	1367113/1367113	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202024%2021:14:38%20GMT	https://banksyariahberkah.com/assets/img/csr_2024/5.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/csr_2024/5.png	(from https://banksyariahberkah.com/laporan/csr)
13:55:44	2742245/2742245	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Mar%202025%2000:22:36%20GMT	https://banksyariahberkah.com/menu_laporan/laporantahunan/images/lp_2024.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/laporantahunan/images/lp_2024.png	(from https://banksyariahberkah.com/laporan/laporantahunan)
13:55:45	2413483/2413483	---M--	200	added ('OK')	image/png	date:Mon,%2004%20May%202026%2001:27:34%20GMT	https://banksyariahberkah.com/menu_laporan/laporantahunan/images/lpt_2025.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/laporantahunan/images/lpt_2025.png	(from https://banksyariahberkah.com/laporan/laporantahunan)
13:55:55	7793693/7793693	---M--	200	added ('OK')	application/pdf	date:Mon,%2005%20May%202025%2009:23:36%20GMT	https://banksyariahberkah.com/menu_laporan/laporantahunan/file/2024/laporan_tahunan_2024.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/laporantahunan/file/2024/laporan_tahunan_2024.pdf	(from https://banksyariahberkah.com/laporan/laporantahunan)
13:56:01	2706601/2706601	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2001:47:28%20GMT	https://banksyariahberkah.com/menu_laporan/auditinternal/piagam_audit_internal.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/auditinternal/piagam_audit_internal.png	(from https://banksyariahberkah.com/laporan/piagamauditinternal)
13:56:10	14664802/14664802	---M--	200	added ('OK')	application/pdf	date:Fri,%2008%20May%202026%2003:06:19%20GMT	https://banksyariahberkah.com/menu_laporan/tatakelola/file/2025/laporan_tata_kelola_2025.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/tatakelola/file/2025/laporan_tata_kelola_2025.pdf	(from https://banksyariahberkah.com/laporan/tatakelola)
13:56:11	1194/1194	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jun%202026%2006:56:05%20GMT	https://banksyariahberkah.com/informasi/news-single.html	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/informasi/news-single.cd.delayed	(from https://banksyariahberkah.com/informasi/jadwal_imsakiyah_27_02_2025)
13:56:11	1699464/1699464	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jun%202025%2003:53:56%20GMT	https://banksyariahberkah.com/assets/img/foto_informasi/informasi_lps.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/foto_informasi/informasi_lps.png	(from https://banksyariahberkah.com/beranda)
13:56:13	2968849/2968849	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Feb%202025%2001:16:36%20GMT	https://banksyariahberkah.com/menu_laporan/auditinternal/piagam_audit_internal.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/auditinternal/piagam_audit_internal.pdf	(from https://banksyariahberkah.com/laporan/piagamauditinternal)
13:56:19	710306/710306	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2020:51:12%20GMT	https://banksyariahberkah.com/assets/img/foto_berita/pengumuman_perubahan_nama_13_02_2025.png	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/foto_berita/pengumuman_perubahan_nama_13_02_2025.png	(from https://banksyariahberkah.com/informasi/pengumuman_perubahan_nama_13_02_2025)
13:56:30	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jun%202026%2006:56:28%20GMT	https://fonts.gstatic.com/robots.txt		(from https://fonts.googleapis.com/css?family=Poppins:200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i&display=swap)
13:56:37	1734/1734	---MCZ	200	added ('OK')	text/plain	date:Tue,%2026%20May%202026%2009:00:00%20GMT	https://www.google.com/robots.txt		(from https://banksyariahberkah.com/kantor/kpat)
13:56:37	1101/1101	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2003%20Jun%202026%2006:53:22%20GMT	https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d7979.484976473654!2d101.098185!3d0.35325500000000004!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31d513c142f4f6e3%3A0x7ffe0c723f9c70c4!2sBank%20Syariah%20Berkah!5e0!3m2!1sid!2sid!4v1739149978663!5m2!1sid!2sid	C:/My%20Web%20Sites/company-profile/www.google.com/maps/embed.8c12d0.delayed	(from https://banksyariahberkah.com/kantor/kpat)
13:57:01	250592/250592	---M--	200	added ('OK')	text/javascript	date:Wed,%2027%20May%202026%2009:09:50%20GMT	https://maps.gstatic.com/maps-api-v3/embed/js/65/2d/init_embed.js	C:/My%20Web%20Sites/company-profile/maps.gstatic.com/maps-api-v3/embed/js/65/2d/init_embed.js	(from https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d63835.832517837036!2d101.235016!3d0.360074!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31d50c1cf1ece599%3A0x56ab179e1991daae!2sBPRS%20Berkah%20Dana%20Fadhilah!5e0!3m2!1sen!2sid!4v1739157099210!5m2!1sen!2sid)
14:12:06	8817134/8817134	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2026%20Feb%202025%2001:28:12%20GMT	https://banksyariahberkah.com/assets/img/foto_berita/imsakiyah_pekanbaru_2025.jpg	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/foto_berita/imsakiyah_pekanbaru_2025.jpg	(from https://banksyariahberkah.com/informasi/jadwal_imsakiyah_27_02_2025)
14:12:06	9131807/9131807	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2026%20Feb%202025%2001:28:12%20GMT	https://banksyariahberkah.com/assets/img/foto_berita/imsakiyah_kampar_2025.jpg	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/assets/img/foto_berita/imsakiyah_kampar_2025.jpg	(from https://banksyariahberkah.com/informasi/jadwal_imsakiyah_27_02_2025)
14:12:08	20622786/20622786	UR-M--	200	added ('Partial%20Content')	application/pdf	date:Mon,%2004%20May%202026%2001:24:04%20GMT	https://banksyariahberkah.com/menu_laporan/laporantahunan/file/2025/laporan_tahunan_2025.pdf	C:/My%20Web%20Sites/company-profile/banksyariahberkah.com/menu_laporan/laporantahunan/file/2025/laporan_tahunan_2025.pdf	(from https://banksyariahberkah.com/laporan/laporantahunan)
